"304","7685.00","9301.00","1000.00","1650.00","/","3","1","3/2/2015 18:52:51"
"305","13800.00","824.00","3588.78","1095.00","/","3","1","3/3/2015 19:30:23"
"306","22285.00","399.00","2704.29","765.00","/","3","1","3/4/2015 18:50:55"
"307","22783.00","129.00","2084.75","4508.00","/","3","1","3/5/2015 19:05:08"
"308","22965.00","0.00","12137.40","7078.00","/","3","1","3/6/2015 19:04:30"
"309","18131.85","9296.00","585.00","0.00",".","5","1","3/7/2015 16:41:57"
"310","14380.00","0.00","3573.20","4849.00","/","3","1","3/9/2015 19:01:40"
"311","12175.00","1860.00","3043.79","7840.00","/","3","1","3/10/2015 18:55:45"
"312","24277.00","1575.00","9991.25","15203.00","/","3","1","3/11/2015 18:53:47"
"313","13395.00","3646.64","4165.45","1680.25","/","3","1","3/12/2015 18:33:33"
"314","15833.00","10546.00","2299.25","4197.00","/","3","1","3/13/2015 19:16:23"
"315","30575.55","3775.00","743.25","1734.00",".","5","1","3/14/2015 16:25:18"
"316","11879.00","6312.00","304.10","10050.00","/","3","1","3/16/2015 18:35:38"
"317","14524.00","22739.00","774.20","98.21",".","5","1","3/17/2015 18:50:40"
"318","11675.00","1275.00","365.75","2293.00","/","3","1","3/18/2015 18:33:15"
"319","16540.00","1700.00","3575.33","0.00","/","3","1","3/19/2015 19:12:17"
"320","8544.50","2314.00","337.93","25585.00","/","3","1","3/20/2015 18:33:31"
"321","11311.00","0.00","9985.35","535.00","/","3","1","3/21/2015 16:19:59"
"322","11085.00","0.00","10691.10","41709.00","/","3","1","3/23/2015 18:48:17"
"323","7339.85","2595.00","486.85","4986.00","/","3","1","3/24/2015 19:01:07"
"324","10452.00","2099.00","191.17","30083.00","/","3","1","3/25/2015 18:37:29"
"325","3615.00","32983.03","0.00","37809.00","/","3","1","3/26/2015 18:42:39"
"326","13180.00","13565.00","530.00","468.00","/","3","1","3/27/2015 18:53:28"
"327","10660.00","2735.00","627.00","35239.00","1","2","1","3/28/2015 16:10:29"
"328","13936.85","3640.00","2252.98","12028.00","/","3","1","3/30/2015 18:40:40"
"329","14266.10","5465.00","1603.65","25376.00","/","3","1","3/31/2015 18:56:32"
"330","9608.00","0.00","0.00","5651.00","/","3","1","4/1/2015 18:27:23"
"331","13828.00","2200.00","0.00","0.00","/","3","1","4/6/2015 18:41:23"
"332","11685.00","0.00","6979.37","6060.00","/","3","1","4/7/2015 19:25:51"
"333","8007.00","11325.00","4115.60","3695.00","/","3","1","4/8/2015 18:52:38"
"334","8683.00","5690.00","5125.48","3796.00","/","3","1","4/9/2015 19:17:54"
"335","3435.00","1410.00","1933.46","2458.00","/","3","1","4/10/2015 18:56:34"
"336","16945.00","0.00","2587.01","1176.98",".","5","1","4/11/2015 16:42:06"
"337","15269.00","0.00","3104.25","4799.00","/","3","1","4/13/2015 18:54:16"
"338","13974.75","24086.00","8808.18","9028.00","/","3","1","4/14/2015 18:53:09"
"339","10846.65","3569.00","5648.25","97979.00","/","3","1","4/15/2015 19:02:26"
"340","11061.50","0.00","3036.00","5562.50","/","3","1","4/16/2015 18:43:45"
"341","7980.00","0.00","5151.31","36140.53","/","3","1","4/17/2015 18:53:24"
"342","14290.00","0.00","1550.08","3499.00","Se tomo para pagar primer quincena planilla, 1000 a josue, david, chente y luigui","2","1","4/18/2015 16:21:38"
"343","9912.00","6245.00","4594.00","4193.00","/","3","1","4/20/2015 18:51:37"
"344","15743.00","4843.00","2378.27","6145.00","/","3","1","4/21/2015 18:59:11"
"345","2556.00","0.00","370.65","12243.00","/","3","1","4/22/2015 18:30:23"
"346","10023.25","6710.00","537.43","655.00","/","3","1","4/23/2015 18:46:30"
"347","5183.50","529.00","1839.08","2850.00","/","3","1","4/24/2015 18:32:11"
"348","8260.50","0.00","1549.00","1042.00","0","2","1","4/25/2015 16:12:10"
"349","16379.00","0.00","955.24","2000.00","/","3","1","4/27/2015 18:45:47"
"350","7416.50","3455.00","3920.29","275.00","/","3","1","4/28/2015 19:17:52"
"351","3816.00","5939.29","4305.71","0.00","/","3","1","4/29/2015 18:38:49"
"352","3025.00","1845.00","751.80","4250.00","/","3","1","4/30/2015 20:26:46"
"353","15671.00","0.00","3239.30","0.00",".","5","1","5/2/2015 15:59:39"
"354","23553.00","0.00","1236.53","5080.00","/","3","1","5/4/2015 19:08:40"
"355","11999.50","0.00","13065.15","2060.00","/","3","1","5/5/2015 19:07:02"
"356","21389.00","8798.00","0.00","150.00","/","3","1","5/6/2015 19:04:56"
"357","11566.60","1325.00","3374.13","0.00","/","3","1","5/7/2015 18:58:39"
"358","14856.50","3190.00","3450.58","23364.50","/","3","1","5/8/2015 19:16:23"
"359","11103.00","0.00","3022.47","0.00",".","5","1","5/9/2015 16:22:27"
"360","18096.00","13117.00","2801.16","1450.00","/","3","1","5/11/2015 19:00:29"
"361","13451.00","7525.00","194.66","53759.00","/","3","1","5/12/2015 19:05:10"
"362","5915.05","0.00","1911.79","4759.00","/","3","1","5/13/2015 18:45:24"
"363","11118.50","0.00","474.94","6590.00","/","3","1","5/14/2015 18:46:55"
"364","22497.50","0.00","954.19","56766.00","/","3","1","5/15/2015 19:20:19"
"365","5293.00","0.00","2893.18","200.00",".","5","1","5/16/2015 16:21:12"
"366","8480.00","0.00","4353.81","760.79","/","3","1","5/18/2015 19:03:42"
"367","21529.05","0.00","1295.00","8020.00","/","3","1","5/19/2015 19:05:37"
"368","1778.00","6273.00","1059.49","26100.00","/","3","1","5/20/2015 18:53:00"
"369","5571.00","2279.00","6088.70","8445.00","/","3","1","5/21/2015 19:06:58"
"370","4788.00","13979.00","3242.77","1165.00","/","3","1","5/22/2015 18:45:08"
"371","8835.00","0.00","175.75","15898.00",".","5","1","5/23/2015 16:09:48"
"372","8907.00","740.00","5523.35","6797.00","/","3","1","5/25/2015 18:41:46"
"373","15041.00","0.00","1962.27","11781.00","/","3","1","5/26/2015 18:51:51"
"374","11759.00","450.00","2299.50","385.00","/","3","1","5/27/2015 18:34:47"
"375","7195.00","370.00","247.41","950.00","/","3","1","5/28/2015 18:48:27"
"376","16238.50","0.00","1070.60","37877.00","/","3","1","5/29/2015 18:49:34"
"377","20418.50","996.00","1901.87","2490.00",".","5","1","5/30/2015 16:48:40"
"378","14530.00","0.00","2284.51","270.00","/","3","1","6/1/2015 19:16:19"
